DeviceId,DeviceName,DeviceSn,ProductId,TenantId,DeviceStatus,DeviceStatusDesc,NetStatus,NetStatusDesc,FirmwareVersion,DeviceType,CreateTime,UpdateTime,LastActiveTime,OnlineTime,OfflineTime,ActiveTime,LogoutTime,ProductProtocol
"16857118860497077625645","860497077625645","860497077625645",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-05-25 11:49:52","2024-05-25 11:49:58","2024-05-25 11:49:58","","","","",null
"16857118860497077621719","860497077621719","860497077621719",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-05-24 17:30:38","2024-05-24 17:33:39","2024-05-24 17:33:39","","","","",null
"16857118860497077632609","860497077632609","860497077632609",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-05-24 14:29:45","2024-05-24 14:30:08","2024-05-24 14:30:08","","","","",null
"16857118860497077631932","860497077631932","860497077631932",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-05-24 10:19:35","2024-05-24 10:19:36","2024-05-24 10:19:36","","","","",null
"16857118860497077622493","860497077622493","860497077622493",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-05-23 16:16:43","2024-05-23 16:16:46","2024-05-23 16:16:46","","","","",null
"16857118860497077631809","860497077631809","860497077631809",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-05-23 11:09:49","2024-05-23 11:33:25","2024-05-23 11:33:25","","","","",null
"16857118860497077621479","860497077621479","860497077621479",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-05-22 16:22:59","2024-05-22 16:22:59","2024-05-22 16:22:59","","","","",null
"16857118860497077630843","860497077630843","860497077630843",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-05-22 10:37:50","2024-05-22 11:03:39","2024-05-22 11:03:39","","","","",null
"16857118860497077625637","860497077625637","860497077625637",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-05-21 16:15:23","2024-05-21 16:15:38","2024-05-21 16:15:38","","","","",null
"16857118860497077495908","860497077495908","860497077495908",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-05-21 16:09:42","2024-05-21 16:16:46","2024-05-21 16:16:46","","","","",null
"16857118860497077631619","860497077631619","860497077631619",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-05-20 15:44:17","2024-05-20 15:48:48","2024-05-20 15:48:48","","","","",null
"16857118860497077632575","860497077632575","860497077632575",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-05-20 15:43:17","2024-05-20 15:43:27","2024-05-20 15:43:27","","","","",null
"16857118860497077632617","860497077632617","860497077632617",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-05-20 15:43:17","2024-05-20 15:43:20","2024-05-20 15:43:20","","","","",null
"16857118860497077627518","860497077627518","860497077627518",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-05-20 15:43:17","2024-05-20 15:43:23","2024-05-20 15:43:23","","","","",null
"16857118860497077632716","860497077632716","860497077632716",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-05-20 15:43:17","2024-05-20 15:43:22","2024-05-20 15:43:22","","","","",null
"16857118860497077621743","860497077621743","860497077621743",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-05-20 10:24:52","2024-05-20 10:33:43","2024-05-20 10:33:43","","","","",null
"16857118860497077621990","860497077621990","860497077621990",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-05-17 17:54:29","2024-05-17 17:54:31","2024-05-17 17:54:31","","","","",null
"16857118860497077625751","860497077625751","860497077625751",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-05-17 17:54:29","2024-05-17 17:54:36","2024-05-17 17:54:36","","","","",null
"16857118860497077626031","860497077626031","860497077626031",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-05-17 15:35:11","2024-05-17 15:35:12","2024-05-17 15:35:12","","","","",null
"16857118860497077621537","860497077621537","860497077621537",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-05-15 12:57:55","2024-05-15 12:59:13","2024-05-15 12:59:13","","","","",null
"16857118860497077522966","860497077522966","860497077522966",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-05-14 18:34:13","2024-05-14 18:34:15","2024-05-14 18:34:15","","","","",null
"16857118860497077522883","860497077522883","860497077522883",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-05-11 17:22:26","2024-05-11 17:22:29","2024-05-11 17:22:29","","","","",null
"16857118860497077523006","860497077523006","860497077523006",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-05-11 17:21:34","2024-05-11 17:21:35","2024-05-11 17:21:35","","","","",null
"16857118860497077632740","860497077632740","860497077632740",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-05-11 17:21:34","2024-05-11 17:21:37","2024-05-11 17:21:37","","","","",null
"16857118860497077631395","860497077631395","860497077631395",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-05-10 17:10:02","2024-05-10 17:17:03","2024-05-10 17:17:03","","","","",null
"16857118860497077627534","860497077627534","860497077627534",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-05-10 17:10:02","2024-05-10 17:13:27","2024-05-10 17:13:27","","","","",null
"16857118860497077522875","860497077522875","860497077522875",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-05-10 12:30:35","2024-05-10 12:30:40","2024-05-10 12:30:40","","","","",null
"16857118860497077625983","860497077625983","860497077625983",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-05-09 10:00:56","2024-05-09 10:24:59","2024-05-09 10:24:59","","","","",null
"16857118860497077627864","860497077627864","860497077627864",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-05-09 10:00:56","2024-05-09 10:58:27","2024-05-09 10:58:27","","","","",null
"16857118860497077625694","860497077625694","860497077625694",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-05-09 10:00:56","2024-05-09 10:34:31","2024-05-09 10:34:31","","","","",null
"16857118860497077631163","860497077631163","860497077631163",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-05-06 09:10:32","2024-05-06 09:10:35","2024-05-06 09:10:35","","","","",null
"16857118860497077632054","860497077632054","860497077632054",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-30 13:38:10","2024-04-30 14:00:40","2024-04-30 14:00:40","","","","",null
"16857118860497077621784","860497077621784","860497077621784",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-04-30 13:38:10","2024-04-30 14:03:05","2024-04-30 14:03:05","","","","",null
"16857118860497077622675","860497077622675","860497077622675",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-30 13:38:10","2024-04-30 14:04:16","2024-04-30 14:04:16","","","","",null
"16857118860497077632237","860497077632237","860497077632237",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-30 13:38:09","2024-04-30 14:04:38","2024-04-30 14:04:38","","","","",null
"16857118860497077622535","860497077622535","860497077622535",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-30 13:38:09","2024-04-30 14:04:04","2024-04-30 14:04:04","","","","",null
"16857118860497077501325","860497077501325","860497077501325",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-30 09:08:01","2024-04-30 09:20:35","2024-04-30 09:20:35","","","","",null
"16857118860497077631221","860497077631221","860497077631221",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-29 17:38:09","2024-04-29 17:38:13","2024-04-29 17:38:13","","","","",null
"16857118860497077631106","860497077631106","860497077631106",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-29 17:38:09","2024-04-29 17:38:15","2024-04-29 17:38:15","","","","",null
"16857118860497077622634","860497077622634","860497077622634",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-29 17:38:09","2024-04-29 17:38:16","2024-04-29 17:38:16","","","","",null
"16857118860497077622444","860497077622444","860497077622444",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-29 17:38:09","2024-04-29 17:38:10","2024-04-29 17:38:10","","","","",null
"16857118860497077631262","860497077631262","860497077631262",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-29 17:38:08","2024-04-29 17:38:10","2024-04-29 17:38:10","","","","",null
"16857118860497077621842","860497077621842","860497077621842",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-04-25 16:13:46","2024-04-25 16:13:49","2024-04-25 16:13:49","","","","",null
"16857118860497077631288","860497077631288","860497077631288",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-25 13:01:27","2024-04-25 13:39:43","2024-04-25 13:39:43","","","","",null
"16857118860497077631247","860497077631247","860497077631247",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-24 17:17:11","2024-04-24 17:43:10","2024-04-24 17:43:10","","","","",null
"16857118860497077621503","860497077621503","860497077621503",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-23 12:21:25","2024-04-23 12:21:32","2024-04-23 12:21:32","","","","",null
"16857118860497077622584","860497077622584","860497077622584",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-19 11:04:50","2024-04-19 12:00:18","2024-04-19 12:00:18","","","","",null
"16857118860497077631866","860497077631866","860497077631866",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-19 11:04:49","2024-04-19 11:55:55","2024-04-19 11:55:55","","","","",null
"16857118860497077622410","860497077622410","860497077622410",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-04-19 11:04:49","2024-04-19 12:08:33","2024-04-19 12:08:33","","","","",null
"16857118860497077621750","860497077621750","860497077621750",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-19 11:00:32","2024-04-19 11:09:35","2024-04-19 11:09:35","","","","",null
"16857118860497077632161","860497077632161","860497077632161",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-19 11:00:32","2024-04-19 11:35:51","2024-04-19 11:35:51","","","","",null
"16857118860497077622436","860497077622436","860497077622436",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-19 11:00:32","2024-04-19 11:02:58","2024-04-19 11:02:58","","","","",null
"16857118860497077622485","860497077622485","860497077622485",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-19 11:00:31","2024-04-19 11:18:02","2024-04-19 11:18:02","","","","",null
"16857118860497077630884","860497077630884","860497077630884",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-19 11:00:31","2024-04-19 11:24:00","2024-04-19 11:24:00","","","","",null
"16857118860497077630892","860497077630892","860497077630892",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-19 11:00:31","2024-04-19 11:43:34","2024-04-19 11:43:34","","","","",null
"16857118860497077632369","860497077632369","860497077632369",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-19 11:00:31","2024-04-19 11:50:38","2024-04-19 11:50:38","","","","",null
"16857118860497077620943","860497077620943","860497077620943",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-19 10:53:21","2024-04-19 10:53:31","2024-04-19 10:53:31","","","","",null
"16857118860497077632005","860497077632005","860497077632005",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-04-18 17:48:46","2024-04-18 17:48:49","2024-04-18 17:48:49","","","","",null
"16857118860497077622063","860497077622063","860497077622063",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-18 17:48:46","2024-04-18 17:48:55","2024-04-18 17:48:55","","","","",null
"16857118860497077631296","860497077631296","860497077631296",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-18 12:55:28","2024-04-18 12:55:59","2024-04-18 12:55:59","","","","",null
"16857118860497077621933","860497077621933","860497077621933",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-04-18 09:05:56","2024-04-19 03:00:59","2024-04-19 03:00:59","","","","",null
"16857118860497077621693","860497077621693","860497077621693",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-15 15:41:46","2024-04-15 15:41:52","2024-04-15 15:41:52","","","","",null
"16857118860497077631882","860497077631882","860497077631882",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-15 12:26:45","2024-04-15 12:26:46","2024-04-15 12:26:46","","","","",null
"16857118860497077509468","860497077509468","860497077509468",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-15 12:04:30","2024-04-15 12:05:58","2024-04-15 12:05:58","","","","",null
"16857118860497077632468","860497077632468","860497077632468",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-15 12:04:30","2024-04-15 12:23:31","2024-04-15 12:23:31","","","","",null
"16857118860497077625686","860497077625686","860497077625686",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-15 10:42:41","2024-04-15 10:42:42","2024-04-15 10:42:42","","","","",null
"16857118860497077631908","860497077631908","860497077631908",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-10 16:29:12","2024-04-10 16:29:20","2024-04-10 16:29:20","","","","",null
"16857118860497077621891","860497077621891","860497077621891",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-10 15:54:22","2024-04-10 15:54:31","2024-04-10 15:54:31","","","","",null
"16857118860497077631965","860497077631965","860497077631965",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-10 15:34:58","2024-04-10 15:35:03","2024-04-10 15:35:03","","","","",null
"16857118860497077621925","860497077621925","860497077621925",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-10 13:33:16","2024-04-10 13:33:20","2024-04-10 13:33:20","","","","",null
"16857118860497077630876","860497077630876","860497077630876",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-09 16:30:45","2024-04-09 16:31:44","2024-04-09 16:31:44","","","","",null
"16857118860497077631411","860497077631411","860497077631411",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-09 16:15:56","2024-04-09 16:15:58","2024-04-09 16:15:58","","","","",null
"16857118860497077631429","860497077631429","860497077631429",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-09 16:12:07","2024-04-16 09:14:43","2024-04-16 09:14:43","","","","",null
"16857118860497077631916","860497077631916","860497077631916",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-09 15:44:18","2024-04-09 15:44:21","2024-04-09 15:44:21","","","","",null
"16857118860497077631700","860497077631700","860497077631700",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-08 17:35:30","2024-04-08 17:35:32","2024-04-08 17:35:32","","","","",null
"16857118860497077631379","860497077631379","860497077631379",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-08 17:35:30","2024-04-08 17:35:39","2024-04-08 17:35:39","","","","",null
"16857118860497077621917","860497077621917","860497077621917",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-08 11:34:31","2024-04-08 11:34:31","2024-04-08 11:34:31","","","","",null
"16857118860497077625777","860497077625777","860497077625777",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-08 10:07:47","2024-04-08 10:20:45","2024-04-08 10:20:45","","","","",null
"16857118860497077627880","860497077627880","860497077627880",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-08 10:06:54","2024-04-08 10:08:39","2024-04-08 10:08:39","","","","",null
"16857118860497077631098","860497077631098","860497077631098",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-08 09:25:55","2024-04-08 09:25:57","2024-04-08 09:25:57","","","","",null
"16857118860497077631254","860497077631254","860497077631254",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-07 16:49:32","2024-04-07 16:49:39","2024-04-07 16:49:39","","","","",null
"16857118860497077632757","860497077632757","860497077632757",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-04-07 15:31:19","2024-04-07 15:31:20","2024-04-07 15:31:20","","","","",null
"16857118860497077621859","860497077621859","860497077621859",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-07 14:17:31","2024-04-07 14:17:36","2024-04-07 14:17:36","","","","",null
"16857118860497077631783","860497077631783","860497077631783",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-07 10:06:15","2024-04-07 10:06:22","2024-04-07 10:06:22","","","","",null
"16857118860497077621552","860497077621552","860497077621552",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-07 09:22:59","2024-04-07 09:23:14","2024-04-07 09:23:14","","","","",null
"16857118860497077621834","860497077621834","860497077621834",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-03 16:16:36","2024-04-03 16:38:23","2024-04-03 16:38:23","","","","",null
"16857118860497077621263","860497077621263","860497077621263",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-04-03 12:57:56","2024-04-03 12:58:03","2024-04-03 12:58:03","","","","",null
"16857118860497077621768","860497077621768","860497077621768",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-03 12:23:57","2024-04-03 12:24:03","2024-04-03 12:24:03","","","","",null
"16857118864662072586318","864662072586318","864662072586318",16857118,"10433748",0,"Inactive",1,"Online","1.0.0","IoT Device","2024-04-03 10:42:52","","","","","","",null
"16857118864662072489778","864662072489778","864662072489778",16857118,"10433748",0,"Inactive",1,"Online","1.0.0","IoT Device","2024-04-03 10:42:52","","","","","","",null
"16857118860497077621818","860497077621818","860497077621818",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-03 10:17:45","2024-04-03 10:18:22","2024-04-03 10:18:22","","","","",null
"16857118864662072586300","864662072586300","864662072586300",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-04-03 10:17:45","2024-04-03 14:25:02","2024-04-03 14:25:02","","","","",null
"16857118864662072489760","864662072489760","864662072489760",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-04-03 10:17:45","2024-04-03 14:28:48","2024-04-03 14:28:48","","","","",null
"16857118860497077631692","860497077631692","860497077631692",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-03 09:41:24","2024-04-03 09:41:29","2024-04-03 09:41:29","","","","",null
"16857118860497077631940","860497077631940","860497077631940",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-03 09:28:00","2024-04-03 09:28:06","2024-04-03 09:28:06","","","","",null
"16857118860497077621958","860497077621958","860497077621958",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-03 09:08:55","2024-04-03 09:08:58","2024-04-03 09:08:58","","","","",null
"16857118860497077621511","860497077621511","860497077621511",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-02 16:24:08","2024-04-02 16:24:38","2024-04-02 16:24:38","","","","",null
"16857118860497077593983","860497077593983","860497077593983",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-02 16:18:26","2024-04-02 16:50:50","2024-04-02 16:50:50","","","","",null
"16857118860497077621826","860497077621826","860497077621826",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-02 15:48:40","2024-04-02 15:48:52","2024-04-02 15:48:52","","","","",null
"16857118860497077622519","860497077622519","860497077622519",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-02 14:59:49","2024-04-02 14:59:56","2024-04-02 14:59:56","","","","",null
"16857118860497077631239","860497077631239","860497077631239",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-02 14:46:13","2024-04-02 14:46:17","2024-04-02 14:46:17","","","","",null
"16857118860497077622543","860497077622543","860497077622543",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-04-02 14:22:46","2024-04-02 14:28:34","2024-04-02 14:28:34","","","","",null
"16857118860497077631072","860497077631072","860497077631072",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-02 13:51:34","2024-04-02 13:51:43","2024-04-02 13:51:43","","","","",null
"16857118860497077622550","860497077622550","860497077622550",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-02 10:43:04","2024-04-02 10:43:07","2024-04-02 10:43:07","","","","",null
"16857118860497077621735","860497077621735","860497077621735",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-02 10:18:33","2024-04-02 10:18:42","2024-04-02 10:18:42","","","","",null
"16857118860497077630850","860497077630850","860497077630850",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-02 09:51:37","2024-04-02 10:51:07","2024-04-02 10:51:07","","","","",null
"16857118860497077621966","860497077621966","860497077621966",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-02 09:22:19","2024-04-02 09:22:46","2024-04-02 09:22:46","","","","",null
"16857118860497077621339","860497077621339","860497077621339",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-03-28 10:23:10","2024-03-28 10:23:12","2024-03-28 10:23:12","","","","",null
"16857118860497077621446","860497077621446","860497077621446",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-03-28 10:04:52","2024-03-28 10:31:58","2024-03-28 10:31:58","","","","",null
"16857118860497077631833","860497077631833","860497077631833",16857118,"10433748",0,"Inactive",1,"Online","1.0.0","IoT Device","2024-03-25 17:15:49","","","","","","",null
"16857118860497077631437","860497077631437","860497077631437",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-03-25 17:15:49","2024-03-25 17:18:39","2024-03-25 17:18:39","","","","",null
"16857118860497077631494","860497077631494","860497077631494",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-03-25 14:59:29","2024-03-25 14:59:34","2024-03-25 14:59:34","","","","",null
"16857118860497077631791","860497077631791","860497077631791",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-03-25 14:59:29","2024-03-25 14:59:35","2024-03-25 14:59:35","","","","",null
"16857118860497077594429","860497077594429","860497077594429",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-03-25 14:59:29","2024-03-25 14:59:36","2024-03-25 14:59:36","","","","",null
"16857118860497077509500","860497077509500","860497077509500",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-03-25 14:59:29","2024-04-01 03:20:21","2024-04-01 03:20:21","","","","",null
"16857118860497077594488","860497077594488","860497077594488",16857118,"10433748",0,"Inactive",1,"Online","1.0.0","IoT Device","2024-03-21 09:05:48","","","","","","",null
"16857118860497077631486","860497077631486","860497077631486",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-03-20 17:01:28","2024-03-20 17:01:35","2024-03-20 17:01:35","","","","",null
"16857118860497077594411","860497077594411","860497077594411",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-03-20 16:36:37","2024-03-20 16:36:41","2024-03-20 16:36:41","","","","",null
"16857118860497077621420","860497077621420","860497077621420",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-03-20 15:27:49","2024-03-20 15:27:58","2024-03-20 15:27:58","","","","",null
"16857118860497077509443","860497077509443","860497077509443",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-03-19 18:08:39","2024-03-19 18:08:45","2024-03-19 18:08:45","","","","",null
"16857118860497077631627","860497077631627","860497077631627",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-03-19 11:47:19","2024-04-01 01:43:23","2024-04-01 01:43:23","","","","",null
"16857118860497077509484","860497077509484","860497077509484",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-03-19 11:47:19","2024-03-19 11:47:23","2024-03-19 11:47:23","","","","",null
"16857118860497077621347","860497077621347","860497077621347",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-03-19 10:22:16","2024-03-19 10:22:20","2024-03-19 10:22:20","","","","",null
"16857118860497077594403","860497077594403","860497077594403",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-03-18 11:26:20","2024-03-18 11:26:32","2024-03-18 11:26:32","","","","",null
"16857118860497077594106","860497077594106","860497077594106",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-03-18 09:52:50","2024-03-18 09:52:51","2024-03-18 09:52:51","","","","",null
"16857118860497077621396","860497077621396","860497077621396",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-03-18 09:46:52","2024-03-18 09:46:57","2024-03-18 09:46:57","","","","",null
"16857118860497077631577","860497077631577","860497077631577",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-03-18 09:46:52","2024-03-18 09:48:41","2024-03-18 09:48:41","","","","",null
"16857118860497077523899","860497077523899","860497077523899",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-03-18 09:46:52","2024-03-18 09:46:53","2024-03-18 09:46:53","","","","",null
"16857118860497077594007","860497077594007","860497077594007",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-03-18 09:46:52","2024-03-18 09:47:05","2024-03-18 09:47:05","","","","",null
"16857118860497077621032","860497077621032","860497077621032",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-03-18 09:46:52","2024-03-18 09:48:11","2024-03-18 09:48:11","","","","",null
"16857118860497077621453","860497077621453","860497077621453",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-03-13 11:09:39","2024-03-13 11:09:40","2024-03-13 11:09:40","","","","",null
"16857118860497077622170","860497077622170","860497077622170",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-03-13 11:09:39","2024-03-13 11:09:51","2024-03-13 11:09:51","","","","",null
"16857118860497077632302","860497077632302","860497077632302",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-03-13 11:09:39","2024-03-13 11:09:42","2024-03-13 11:09:42","","","","",null
"16857118860497077622048","860497077622048","860497077622048",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-03-13 11:09:39","2024-03-13 11:09:40","2024-03-13 11:09:40","","","","",null
"16857118860497077620984","860497077620984","860497077620984",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-03-13 11:09:38","2024-03-13 11:09:40","2024-03-13 11:09:40","","","","",null
"16857118860497077621313","860497077621313","860497077621313",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-03-13 11:09:38","2024-03-13 11:09:42","2024-03-13 11:09:42","","","","",null
"16857118860497077632393","860497077632393","860497077632393",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-03-13 11:09:38","2024-03-13 11:09:42","2024-03-13 11:09:42","","","","",null
"16857118860497077625488","860497077625488","860497077625488",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-03-12 14:23:40","2024-03-12 14:23:59","2024-03-12 14:23:59","","","","",null
"16857118860497077621586","860497077621586","860497077621586",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-03-11 16:16:32","2024-03-11 16:37:47","2024-03-11 16:37:47","","","","",null
